"TreeID","PlotID","East","North","Elev","Lon","Lat","Alt","Pdop","HRMS","VRMS","Species","Circumference","DBH","Kraft","Date","Observer","geometry"
29,"LW06",349809.442683859,5775747.31822263,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",61.2,NA,NA,2023-06-01,"Studienprojekt2023",c(349809.442683859, 5775747.31822263)
30,"LW06",349809.590555778,5775739.9675177,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",41.8,NA,NA,2023-06-01,"Studienprojekt2023",c(349809.590555778, 5775739.9675177)
31,"LW06",349812.995482449,5775736.08017506,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",56.7,NA,NA,2023-06-01,"Studienprojekt2023",c(349812.995482449, 5775736.08017506)
32,"LW06",349814.015891812,5775735.60410592,NA,NA,NA,NA,NA,NA,NA,"Sorbus aucuparia",14,NA,NA,2023-06-01,"Studienprojekt2023",c(349814.015891812, 5775735.60410592)
33,"LW06",349806.793594918,5775734.04150527,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",60.1,NA,NA,2023-06-01,"Studienprojekt2023",c(349806.793594918, 5775734.04150527)
34,"LW06",349801.143319524,5775737.32888549,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",52.1,NA,NA,2023-06-01,"Studienprojekt2023",c(349801.143319524, 5775737.32888549)
35,"LW06",349799.43937802,5775741.94396398,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",48.8,NA,NA,2023-06-01,"Studienprojekt2023",c(349799.43937802, 5775741.94396398)
36,"LW06",349790.955934834,5775742.86825509,NA,NA,NA,NA,NA,NA,NA,"Sorbus aucuparia",21.7,NA,NA,2023-06-01,"Studienprojekt2023",c(349790.955934834, 5775742.86825509)
37,"LW06",349796.173373927,5775742.26530561,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",58.2,NA,NA,2023-06-01,"Studienprojekt2023",c(349796.173373927, 5775742.26530561)
38,"LW06",349798.633497386,5775750.65024017,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",50.4,NA,NA,2023-06-01,"Studienprojekt2023",c(349798.633497386, 5775750.65024017)
39,"LW06",349786.14840308,5775757.48345224,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",55.8,NA,NA,2023-06-01,"Studienprojekt2023",c(349786.14840308, 5775757.48345224)
40,"LW06",349791.036077423,5775758.89398503,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",49.3,NA,NA,2023-06-01,"Studienprojekt2023",c(349791.036077423, 5775758.89398503)
41,"LW07",350005.807740325,5775986.37201631,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",15.9,NA,NA,2023-06-01,"Studienprojekt2023",c(350005.807740325, 5775986.37201631)
42,"LW07",349998.146717459,5775980.70406455,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",29.2,NA,NA,2023-06-01,"Studienprojekt2023",c(349998.146717459, 5775980.70406455)
43,"LW07",350001.097110467,5775981.28282832,NA,NA,NA,NA,NA,NA,NA,"Fagus sylvatica",19.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350001.097110467, 5775981.28282832)
44,"LW07",349997.518560853,5775977.82906194,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",28.1,NA,NA,2023-06-01,"Studienprojekt2023",c(349997.518560853, 5775977.82906194)
45,"LW07",350003.277552727,5775975.65167841,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",38,NA,NA,2023-06-01,"Studienprojekt2023",c(350003.277552727, 5775975.65167841)
46,"LW07",349994.825233159,5775976.6860067,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",38,NA,NA,2023-06-01,"Studienprojekt2023",c(349994.825233159, 5775976.6860067)
47,"LW07",350006.726942077,5775977.55105807,NA,NA,NA,NA,NA,NA,NA,"Fagus sylvatica",36.1,NA,NA,2023-06-01,"Studienprojekt2023",c(350006.726942077, 5775977.55105807)
48,"LW07",350006.718058078,5775975.21389127,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",15,NA,NA,2023-06-01,"Studienprojekt2023",c(350006.718058078, 5775975.21389127)
49,"LW07",350009.419154461,5775974.79842836,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",25.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350009.419154461, 5775974.79842836)
50,"LW07",350012.129978101,5775981.06105867,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",15,NA,NA,2023-06-01,"Studienprojekt2023",c(350012.129978101, 5775981.06105867)
51,"LW07",350013.572844096,5775983.91146815,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",26.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350013.572844096, 5775983.91146815)
52,"LW07",350016.951329727,5775984.14339862,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",15,NA,NA,2023-06-01,"Studienprojekt2023",c(350016.951329727, 5775984.14339862)
53,"LW07",350016.988653792,5775984.69880399,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",18.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350016.988653792, 5775984.69880399)
54,"LW07",350017.320371733,5775985.2453224,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",14.9,NA,NA,2023-06-01,"Studienprojekt2023",c(350017.320371733, 5775985.2453224)
55,"LW07",350025.234604296,5775979.55240513,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",40.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350025.234604296, 5775979.55240513)
56,"LW07",350022.926579253,5775980.95775191,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",43.9,NA,NA,2023-06-01,"Studienprojekt2023",c(350022.926579253, 5775980.95775191)
57,"LW07",350020.057242138,5775976.48080399,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",24.4,NA,NA,2023-06-01,"Studienprojekt2023",c(350020.057242138, 5775976.48080399)
58,"LW07",350016.685597965,5775976.24866465,NA,NA,NA,NA,NA,NA,NA,"Fagus sylvatica",37.4,NA,NA,2023-06-01,"Studienprojekt2023",c(350016.685597965, 5775976.24866465)
59,"LW07",350015.47122551,5775974.83834006,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",31.8,NA,NA,2023-06-01,"Studienprojekt2023",c(350015.47122551, 5775974.83834006)
60,"LW07",350019.949555819,5775973.36747509,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",28.8,NA,NA,2023-06-01,"Studienprojekt2023",c(350019.949555819, 5775973.36747509)
61,"LW07",350020.394305722,5775973.79927524,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",22.1,NA,NA,2023-06-01,"Studienprojekt2023",c(350020.394305722, 5775973.79927524)
62,"LW07",350024.074835032,5775972.68641628,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",18.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350024.074835032, 5775972.68641628)
63,"LW07",350025.284085472,5775971.20293088,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",16.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350025.284085472, 5775971.20293088)
64,"LW07",350024.808859022,5775970.21551822,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",17.9,NA,NA,2023-06-01,"Studienprojekt2023",c(350024.808859022, 5775970.21551822)
65,"LW07",350024.232264245,5775967.00503732,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",15.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350024.232264245, 5775967.00503732)
66,"LW07",350019.771506971,5775967.69622272,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",17.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350019.771506971, 5775967.69622272)
67,"LW07",350018.471046035,5775961.39101389,NA,NA,NA,NA,NA,NA,NA,"Fagus sylvatica",39,NA,NA,2023-06-01,"Studienprojekt2023",c(350018.471046035, 5775961.39101389)
68,"LW07",350016.242740801,5775961.12436068,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",30.1,NA,NA,2023-06-01,"Studienprojekt2023",c(350016.242740801, 5775961.12436068)
69,"LW07",350013.896458463,5775963.53262396,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",24.1,NA,NA,2023-06-01,"Studienprojekt2023",c(350013.896458463, 5775963.53262396)
70,"LW07",350012.966588776,5775967.23380661,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",28.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350012.966588776, 5775967.23380661)
71,"LW07",350010.471937139,5775965.86213235,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",37.4,NA,NA,2023-06-01,"Studienprojekt2023",c(350010.471937139, 5775965.86213235)
72,"LW07",350009.215371065,5775960.55735806,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",15.9,NA,NA,2023-06-01,"Studienprojekt2023",c(350009.215371065, 5775960.55735806)
73,"LW07",350004.590163794,5775961.47613426,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",23.7,NA,NA,2023-06-01,"Studienprojekt2023",c(350004.590163794, 5775961.47613426)
74,"LW07",350009.332264879,5775971.23924585,NA,NA,NA,NA,NA,NA,NA,"Alnus glutinosa",16.7,NA,NA,2023-06-01,"Studienprojekt2023",c(350009.332264879, 5775971.23924585)
75,"LW08",350333.687060149,5776190.52591019,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",36.4,NA,NA,2023-06-01,"Studienprojekt2023",c(350333.687060149, 5776190.52591019)
76,"LW08",350337.323342283,5776194.0894679,NA,NA,NA,NA,NA,NA,NA,"Pinus strobus",9.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350337.323342283, 5776194.0894679)
77,"LW08",350339.105503044,5776195.92798462,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",34,NA,NA,2023-06-01,"Studienprojekt2023",c(350339.105503044, 5776195.92798462)
78,"LW08",350335.579479907,5776201.71081809,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",38.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350335.579479907, 5776201.71081809)
79,"LW08",350340.44076894,5776200.67392329,NA,NA,NA,NA,NA,NA,NA,"Pinus strobus",8.4,NA,NA,2023-06-01,"Studienprojekt2023",c(350340.44076894, 5776200.67392329)
80,"LW08",350344.669032805,5776194.09079682,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",28.8,NA,NA,2023-06-01,"Studienprojekt2023",c(350344.669032805, 5776194.09079682)
81,"LW08",350348.835527547,5776192.96353425,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",36.4,NA,NA,2023-06-01,"Studienprojekt2023",c(350348.835527547, 5776192.96353425)
82,"LW08",350348.035104244,5776197.32858327,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",10.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350348.035104244, 5776197.32858327)
83,"LW08",350345.432720274,5776198.74264847,NA,NA,NA,NA,NA,NA,NA,"Pinus strobus",8,NA,NA,2023-06-01,"Studienprojekt2023",c(350345.432720274, 5776198.74264847)
84,"LW08",350350.740956804,5776184.33556831,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",41,NA,NA,2023-06-01,"Studienprojekt2023",c(350350.740956804, 5776184.33556831)
85,"LW08",350326.683982324,5776216.2259912,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",12.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350326.683982324, 5776216.2259912)
86,"LW08",350342.038645131,5776212.09031815,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",13,NA,NA,2023-06-01,"Studienprojekt2023",c(350342.038645131, 5776212.09031815)
87,"LW08",350353.0252559,5776208.53149048,NA,NA,NA,NA,NA,NA,NA,"Pinus strobus",9.6,NA,NA,2023-06-01,"Studienprojekt2023",c(350353.0252559, 5776208.53149048)
88,"LW08",350356.065516466,5776202.31807742,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",28,NA,NA,2023-06-01,"Studienprojekt2023",c(350356.065516466, 5776202.31807742)
89,"LW08",350360.829462569,5776208.74164303,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",36.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350360.829462569, 5776208.74164303)
90,"LW08",350355.57531239,5776213.79737124,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",41.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350355.57531239, 5776213.79737124)
91,"LW08",350347.991926264,5776216.14061602,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",39.1,NA,NA,2023-06-01,"Studienprojekt2023",c(350347.991926264, 5776216.14061602)
92,"LW10",350045.125394056,5776301.85195377,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",40.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350045.125394056, 5776301.85195377)
93,"LW10",350051.394807275,5776304.11145845,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",8.9,NA,NA,2023-06-01,"Studienprojekt2023",c(350051.394807275, 5776304.11145845)
94,"LW10",350051.115754716,5776307.12515535,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",15.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350051.115754716, 5776307.12515535)
95,"LW10",350056.301640996,5776312.53395114,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",47.8,NA,NA,2023-06-01,"Studienprojekt2023",c(350056.301640996, 5776312.53395114)
96,"LW10",350051.398542016,5776320.80731302,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",17.7,NA,NA,2023-06-01,"Studienprojekt2023",c(350051.398542016, 5776320.80731302)
97,"LW10",350049.76144191,5776322.41501743,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",16,NA,NA,2023-06-01,"Studienprojekt2023",c(350049.76144191, 5776322.41501743)
98,"LW10",350054.320946702,5776322.05478214,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",43.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350054.320946702, 5776322.05478214)
99,"LW10",350055.676036974,5776322.68172009,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",41.8,NA,NA,2023-06-01,"Studienprojekt2023",c(350055.676036974, 5776322.68172009)
100,"LW10",350059.663043626,5776323.78575313,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",16.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350059.663043626, 5776323.78575313)
101,"LW10",350061.141092607,5776324.85420712,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",16.4,NA,NA,2023-06-01,"Studienprojekt2023",c(350061.141092607, 5776324.85420712)
102,"LW10",350062.740343034,5776323.58156826,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",42.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350062.740343034, 5776323.58156826)
103,"LW10",350039.752496007,5776311.58649221,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",27.6,NA,NA,2023-06-01,"Studienprojekt2023",c(350039.752496007, 5776311.58649221)
104,"LW10",350041.424536962,5776314.54129467,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",41.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350041.424536962, 5776314.54129467)
105,"LW10",350046.619923657,5776315.49753561,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",41.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350046.619923657, 5776315.49753561)
106,"LW10",350043.69402394,5776314.36148271,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",16,NA,NA,2023-06-01,"Studienprojekt2023",c(350043.69402394, 5776314.36148271)
107,"LW10",350038.689158432,5776332.65551198,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",24.4,NA,NA,2023-06-01,"Studienprojekt2023",c(350038.689158432, 5776332.65551198)
108,"LW10",350036.980250624,5776334.15408217,NA,NA,NA,NA,NA,NA,NA,"Picea abies",4.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350036.980250624, 5776334.15408217)
109,"LW10",350037.846189406,5776334.23924881,NA,NA,NA,NA,NA,NA,NA,"Picea abies",5,NA,NA,2023-06-01,"Studienprojekt2023",c(350037.846189406, 5776334.23924881)
110,"LW10",350034.934121844,5776332.88017097,NA,NA,NA,NA,NA,NA,NA,"Picea abies",6,NA,NA,2023-06-01,"Studienprojekt2023",c(350034.934121844, 5776332.88017097)
111,"LW10",350032.738964753,5776328.93940403,NA,NA,NA,NA,NA,NA,NA,"Picea abies",5.9,NA,NA,2023-06-01,"Studienprojekt2023",c(350032.738964753, 5776328.93940403)
112,"LW10",350029.140590759,5776330.49501571,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",31.8,NA,NA,2023-06-01,"Studienprojekt2023",c(350029.140590759, 5776330.49501571)
113,"LW10",350041.021175676,5776330.91552034,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",28.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350041.021175676, 5776330.91552034)
114,"LW10",350045.027922942,5776333.35462313,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",40.8,NA,NA,2023-06-01,"Studienprojekt2023",c(350045.027922942, 5776333.35462313)
115,"LW10",350046.45504723,5776327.96883541,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",16.8,NA,NA,2023-06-01,"Studienprojekt2023",c(350046.45504723, 5776327.96883541)
116,"LW10",350045.363193007,5776327.89048648,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",18.9,NA,NA,2023-06-01,"Studienprojekt2023",c(350045.363193007, 5776327.89048648)
117,"LW10",350044.225800537,5776323.80647985,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",28.4,NA,NA,2023-06-01,"Studienprojekt2023",c(350044.225800537, 5776323.80647985)
118,"LW13",349882.640158622,5775650.4957051,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",45.9,NA,NA,2023-06-01,"Studienprojekt2023",c(349882.640158622, 5775650.4957051)
119,"LW13",349877.557643051,5775654.43367743,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",49.9,NA,NA,2023-06-01,"Studienprojekt2023",c(349877.557643051, 5775654.43367743)
120,"LW13",349876.12904882,5775662.26829398,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",14.3,NA,NA,2023-06-01,"Studienprojekt2023",c(349876.12904882, 5775662.26829398)
121,"LW13",349875.975186265,5775661.93902305,NA,NA,NA,NA,NA,NA,NA,"Quercus robur",22,NA,NA,2023-06-01,"Studienprojekt2023",c(349875.975186265, 5775661.93902305)
122,"LW13",349877.809878983,5775662.32881856,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",49.5,NA,NA,2023-06-01,"Studienprojekt2023",c(349877.809878983, 5775662.32881856)
123,"LW13",349873.482363828,5775669.02664843,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",16.5,NA,NA,2023-06-01,"Studienprojekt2023",c(349873.482363828, 5775669.02664843)
124,"LW13",349870.162228878,5775674.13575449,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",39.4,NA,NA,2023-06-01,"Studienprojekt2023",c(349870.162228878, 5775674.13575449)
125,"LW13",349862.568872591,5775674.81041125,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",42.4,NA,NA,2023-06-01,"Studienprojekt2023",c(349862.568872591, 5775674.81041125)
126,"LW13",349862.237235205,5775662.02018178,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",52,NA,NA,2023-06-01,"Studienprojekt2023",c(349862.237235205, 5775662.02018178)
127,"LW13",349890.416951584,5775664.28538298,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",45.3,NA,NA,2023-06-01,"Studienprojekt2023",c(349890.416951584, 5775664.28538298)
128,"LW13",349891.19803421,5775669.27057883,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",33.8,NA,NA,2023-06-01,"Studienprojekt2023",c(349891.19803421, 5775669.27057883)
129,"LW13",349881.50265369,5775664.10946345,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",37.4,NA,NA,2023-06-01,"Studienprojekt2023",c(349881.50265369, 5775664.10946345)
130,"LW14",350245.899031533,5776119.26403851,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",26,NA,NA,2023-06-01,"Studienprojekt2023",c(350245.899031533, 5776119.26403851)
131,"LW14",350246.081805758,5776117.14371144,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",27.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350246.081805758, 5776117.14371144)
132,"LW14",350245.280435257,5776112.38170031,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",27.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350245.280435257, 5776112.38170031)
133,"LW14",350249.172059047,5776107.58953765,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",15.5,NA,NA,2023-06-01,"Studienprojekt2023",c(350249.172059047, 5776107.58953765)
134,"LW14",350246.362193804,5776106.89508966,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",12.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350246.362193804, 5776106.89508966)
135,"LW14",350245.576303059,5776104.69265443,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",34.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350245.576303059, 5776104.69265443)
136,"LW14",350252.372007384,5776097.80944781,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",32.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350252.372007384, 5776097.80944781)
137,"LW14",350257.484771662,5776094.42746667,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",53.9,NA,NA,2023-06-01,"Studienprojekt2023",c(350257.484771662, 5776094.42746667)
138,"LW14",350259.362767053,5776101.71707204,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",41.6,NA,NA,2023-06-01,"Studienprojekt2023",c(350259.362767053, 5776101.71707204)
139,"LW14",350257.396263904,5776109.67908145,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",31.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350257.396263904, 5776109.67908145)
140,"LW14",350264.718605602,5776119.58725198,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",38,NA,NA,2023-06-01,"Studienprojekt2023",c(350264.718605602, 5776119.58725198)
141,"LW14",350250.106663877,5776128.82085019,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",27.8,NA,NA,2023-06-01,"Studienprojekt2023",c(350250.106663877, 5776128.82085019)
142,"LW14",350257.251138092,5776138.51175832,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",33.9,NA,NA,2023-06-01,"Studienprojekt2023",c(350257.251138092, 5776138.51175832)
143,"LW14",350264.521608682,5776138.51524007,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",12,NA,NA,2023-06-01,"Studienprojekt2023",c(350264.521608682, 5776138.51524007)
144,"LW14",350264.579522134,5776133.61602257,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",29.3,NA,NA,2023-06-01,"Studienprojekt2023",c(350264.579522134, 5776133.61602257)
145,"LW14",350263.578203119,5776131.08615924,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",29.6,NA,NA,2023-06-01,"Studienprojekt2023",c(350263.578203119, 5776131.08615924)
146,"LW14",350262.53474032,5776124.88446222,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",39.1,NA,NA,2023-06-01,"Studienprojekt2023",c(350262.53474032, 5776124.88446222)
147,"LW14",350261.567221213,5776123.02141759,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",39.8,NA,NA,2023-06-01,"Studienprojekt2023",c(350261.567221213, 5776123.02141759)
148,"LW14",350279.241503815,5776115.81038478,NA,NA,NA,NA,NA,NA,NA,"Fraxinus excelsior",15.1,NA,NA,2023-06-01,"Studienprojekt2023",c(350279.241503815, 5776115.81038478)
149,"LW14",350284.222503772,5776120.335139,NA,NA,NA,NA,NA,NA,NA,"Pinus strobus",11.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350284.222503772, 5776120.335139)
150,"LW14",350279.688323995,5776123.58835089,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",33.7,NA,NA,2023-06-01,"Studienprojekt2023",c(350279.688323995, 5776123.58835089)
151,"LW14",350270.067161187,5776127.44010005,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",27.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350270.067161187, 5776127.44010005)
152,"LW14",350267.368852268,5776123.62570582,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",13.2,NA,NA,2023-06-01,"Studienprojekt2023",c(350267.368852268, 5776123.62570582)
153,"LW14",350268.568363883,5776121.36343113,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",34.7,NA,NA,2023-06-01,"Studienprojekt2023",c(350268.568363883, 5776121.36343113)
154,"LW14",350269.610643448,5776113.4292806,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",13.4,NA,NA,2023-06-01,"Studienprojekt2023",c(350269.610643448, 5776113.4292806)
155,"LW14",350266.625789131,5776108.06523588,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",37.4,NA,NA,2023-06-01,"Studienprojekt2023",c(350266.625789131, 5776108.06523588)
156,"LW14",350264.614277156,5776116.80774184,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",38,NA,NA,2023-06-01,"Studienprojekt2023",c(350264.614277156, 5776116.80774184)
157,"LW15",349921.856090871,5776314.14495375,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",45.3,NA,NA,2023-06-01,"Studienprojekt2023",c(349921.856090871, 5776314.14495375)
158,"LW15",349917.542338296,5776309.71170266,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",53.5,NA,NA,2023-06-01,"Studienprojekt2023",c(349917.542338296, 5776309.71170266)
159,"LW15",349915.376806744,5776307.66229977,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",29.4,NA,NA,2023-06-01,"Studienprojekt2023",c(349915.376806744, 5776307.66229977)
160,"LW15",349909.803716023,5776308.72112426,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",15.7,NA,NA,2023-06-01,"Studienprojekt2023",c(349909.803716023, 5776308.72112426)
161,"LW15",349898.091510103,5776300.94960587,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",45.1,NA,NA,2023-06-01,"Studienprojekt2023",c(349898.091510103, 5776300.94960587)
162,"LW15",349902.644988087,5776293.13187154,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",31.5,NA,NA,2023-06-01,"Studienprojekt2023",c(349902.644988087, 5776293.13187154)
163,"LW15",349909.316301071,5776293.04161955,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",23.3,NA,NA,2023-06-01,"Studienprojekt2023",c(349909.316301071, 5776293.04161955)
164,"LW15",349911.380291051,5776293.09056918,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",38.7,NA,NA,2023-06-01,"Studienprojekt2023",c(349911.380291051, 5776293.09056918)
165,"LW15",349917.438320591,5776294.02061573,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",43.6,NA,NA,2023-06-01,"Studienprojekt2023",c(349917.438320591, 5776294.02061573)
166,"LW15",349931.336065608,5776304.73143582,NA,NA,NA,NA,NA,NA,NA,"Pinus sylvestris",39.2,NA,NA,2023-06-01,"Studienprojekt2023",c(349931.336065608, 5776304.73143582)
167,"LW15",349938.557628819,5776306.07158591,NA,NA,NA,NA,NA,NA,NA,"Betula pendula",17.2,NA,NA,2023-06-01,"Studienprojekt2023",c(349938.557628819, 5776306.07158591)
